text,label
"It's really not a bad place to watch a game.  Big TVs, decent beer choices, edible fried foods, nice staff.  With a few changes it could be a 4 star joint. \n\nBut here's the deal:  every time some schmo orders their signature two foot long hotdog  platter called the \""""Big Unit\"""" - a horrifying, shrill, alarm rings off and the staff simultaneously yells the eponymous name.  \n\nWhen I was there, 17 such \""""Units\"""" were purchased in rapid succession.   I watched the rest of the game in fear of another order.  \n\nThanks for the PTSD Alice Cooper!",0
"ok so dad and I went here 1 yr ago and got here after leaving 5 am est arriving 2pm pst but 5 pm est in our body\n\nwhat we got isn't on the menu anymore? just wanna log for the records but we got some time of sampler, it was awesome, and this place is great.",1
"I wasn't even going to give one star, but the Mac&Cheese was amazing.\nAs for the staff, my suggestion is to get rid of the entire staff that is presently employed there, and rehire all new people. Start over.\nYou would think that with a name like Alice Cooper behind you, that the team would be amazing and go out of their way to have pride in their establishment and offer a good experience. We went here before a RUSH concert in November, and it was absolutely the worst customer service we have all four ever experienced.... And we are from Tucson, and were so excited to stop for drinks and dinner before our show.\nThe guy waiting on us was very impatient, and very huffy. Complaining about the busyness.  And at the table next to us, their waitress complained to her customers that \""""she was very busy, and would get them what they needed when she could\"""", while raising her voice about three levels.\nHorrible experience.",0
"Mom and Aunt were in town, my Aunt wanted to come here so on there way back home we all stopped off! Now I had no idea, that my 60 yr old aunt had the intention of ordering the Big Unit! I was shocked!!! Yes, we all had out share of it. But my Aunt Sue was game and actually ate most of it!! I had the Rob Zombie Burger! It was great, cheese burger with guac, salsa, and bacon!! All had a great time, and yes again, we will be back!!",1
"Cooperstown is the perfect place to go before a Suns or D-backs game! If you want to beat the crowd and get a table without waiting, then get there about 2 hrs before the game.  Service is pretty fast, it's possible to be in/out in 60 minutes.\n\nI'm visiting from Chicago and came to Cooperstown at the suggestion of my mother, who has developed an obsession with Alice Cooper over the past year (not a love-sex obsession, more like - he seems like a nice guy, stand up citizen, does good things for charity, goes to Church, etc).\n\nI was admittedly very skeptical about going here - was expecting it to be very campy and mediocre. It is a bit campy (especially with the servers wearing the black makeup under their eyes), but more like you feel you are in his man cave rather than feeling like you are in TGIF's.  I imagine this is what he was forced to do when his wife (who my mom points out was wearing St John at his holiday charity concert... classy, haha!) didn't want all this memorabilia laying around the house any longer :)\n\nWe had a very friendly, knowledgeable server who was extremely attentive.  It seemed like everyone working here really wanted to be here and liked their job, even when they have to scream \""""BIG UNIT\"""". That makes any meal in a restaurant better.\n\nI had the bbq sampler and it was great.  Huge plate with - hot links (tasty), brisket (ok), smoked turkey (yum), bbq pulled pork (hmmmm), 2 ribs (awesome).  Other dishes enjoyed by our group include the tuna casserole and meatloaf.  This place has great comfort food!",1
"Better than expected is my best way to put it. The nachos were ok but not memorable, and the wings were big and solid in flavor. BUT THE BIG UNIT IS BIG DEAL AND UNREAL! 2 feet of dog with chili, cheese and all the fixings! The dog itself was good and really a great item that I have been craving.",1
"Gross! I ordered a turkey sandwich. Just awful. The bread was falling apart and hard, the meat tasted terrible, like plain ol' lunch meat. Overpriced and definitely not worth it. Don't waste your time or money!",0
"Don't bother- bad food, non-attentive staff, snobby management. Why bother...... the food is mediocre at best. Zeezs at 2nd Ave and Jackson is superior in every category. I agree with previous reviewers and think that possibly with a new staff and management the place could be salvaged...\n\nRUN don't walk from Alice Coopertown!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0
"Hot diggity dang this place is just of the hook tasty.  The big unit is this huge amazing hot dog, with chili, relish, tomato, jalapenos, and cheese.  Also tried the brownie dessert and oh mylanta....it was orgasmically delicious!",1
"Non attentive staff, VERY rude bartender. Left before getting waited on!",0
Yucky I didn't think the food was very tasteful and it was overpriced.,0
"Horrible! Avoid at all costs, unless you are a die hard Alice Cooper fan. And if you are there as a fan DON'T eat the food. The food is low grade \""""pub grub\"""" (frozen food that's been deep fried). Service is slow & totally apathetic.",0
"There aren't enough words!  Alice's restaurant is THE place to go in Phoenix!  Outstanding food, friendly and helpful wait staff....super d\u00e9cor, decent prices...and it's a wonderful place for kids too.  Not too many of those.  Cooperstown has seen us before and will see us again and again.",1
"I like the design of this place. It has a huge outdoor patio area, plus balcony, plus indoor seating. We were seated pretty quickly and our server was fairly prompt with our drinks and order even though it was busy. I ordered the Vanna White veggie wrap which is described as grilled veggies and feta cheese in a wrap. Unfortunately there were no grilled veggies in it! It was filled about 85% with lettuce and raw, red onion. The rest was cold black beans, corn, and zucchini and a very light sprinkle of feta. The fries and coleslaw were good. \nKetchup and mustard bottles on the table were on their last leg and basically empty. \nBathrooms were very dirty with broken soap dispensers, broken door locks and sanitary bins hanging sideways by one last bolt. \nI want to like this place more, but it felt like no one cared anymore about general upkeep and food quality. Too bad.",0
